Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Groupe Vilavi",360 €,6255,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,25/11/1985,38,Marié(e),Commerçant,01/2011,Non,18/12/1957,05/1992,Non,non,non,non,N/A,20/03/2025,03/2000,SE08110,SEAT,CORDOBA,CARB,BRK,7,M1,0,12042,11,B,5,9,99,10,6,7,2,,,,,,,,,,,,,,,,,,,,,,T,3,25000,52230,52004,1,1,49330,49080,Haute-Marne,52,44,V,S,13,0.5,0,A,50,C,16/09/2024
"	
Groupe AXA",386 €,6255,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,25/11/1985,38,Marié(e),Commerçant,01/2011,Non,18/12/1957,05/1992,Non,non,non,non,N/A,20/03/2025,03/2000,SE08110,SEAT,CORDOBA,CARB,BRK,7,M1,0,12042,11,B,5,9,99,10,6,7,2,,,,,,,,,,,,,,,,,,,,,,T,3,25000,52230,52004,1,1,49330,49080,Haute-Marne,52,44,V,S,13,0.5,0,A,50,C,16/09/2024
"	
Active Assurances",400 €,6255,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,25/11/1985,38,Marié(e),Commerçant,01/2011,Non,18/12/1957,05/1992,Non,non,non,non,N/A,20/03/2025,03/2000,SE08110,SEAT,CORDOBA,CARB,BRK,7,M1,0,12042,11,B,5,9,99,10,6,7,2,,,,,,,,,,,,,,,,,,,,,,T,3,25000,52230,52004,1,1,49330,49080,Haute-Marne,52,44,V,S,13,0.5,0,A,50,C,16/09/2024
"	
AMV",414 €,6255,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,25/11/1985,38,Marié(e),Commerçant,01/2011,Non,18/12/1957,05/1992,Non,non,non,non,N/A,20/03/2025,03/2000,SE08110,SEAT,CORDOBA,CARB,BRK,7,M1,0,12042,11,B,5,9,99,10,6,7,2,,,,,,,,,,,,,,,,,,,,,,T,3,25000,52230,52004,1,1,49330,49080,Haute-Marne,52,44,V,S,13,0.5,0,A,50,C,16/09/2024
"	
Groupe Allianz",416 €,6255,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,25/11/1985,38,Marié(e),Commerçant,01/2011,Non,18/12/1957,05/1992,Non,non,non,non,N/A,20/03/2025,03/2000,SE08110,SEAT,CORDOBA,CARB,BRK,7,M1,0,12042,11,B,5,9,99,10,6,7,2,,,,,,,,,,,,,,,,,,,,,,T,3,25000,52230,52004,1,1,49330,49080,Haute-Marne,52,44,V,S,13,0.5,0,A,50,C,16/09/2024
"	
GMF",463 €,6255,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,25/11/1985,38,Marié(e),Commerçant,01/2011,Non,18/12/1957,05/1992,Non,non,non,non,N/A,20/03/2025,03/2000,SE08110,SEAT,CORDOBA,CARB,BRK,7,M1,0,12042,11,B,5,9,99,10,6,7,2,,,,,,,,,,,,,,,,,,,,,,T,3,25000,52230,52004,1,1,49330,49080,Haute-Marne,52,44,V,S,13,0.5,0,A,50,C,16/09/2024
"	
MAAF Assurances",325 €,9350,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/12/1983,40,Concubin(e) / vie maritale,Etudiant,11/2010,Oui,03/06/1983,12/2022,Oui,2013,2000,non,02/2015,,12/2005,BM59158,BMW,SERIE 3,CARB,BER,21,M2,0,48300,16,H,8,13,99,5,5,11,9,,,,,,,,,,,,,,,,,,,,,,D,1,7000,64190,64459,1,1,54290,54467,Pyrénées-Atlantiques,64,75,V,P,13,0.5,6,E,3,C,16/09/2024
"	
Groupe Admiral",483 €,9350,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/12/1983,40,Concubin(e) / vie maritale,Etudiant,11/2010,Oui,03/06/1983,12/2022,Oui,2013,2000,non,02/2015,,12/2005,BM59158,BMW,SERIE 3,CARB,BER,21,M2,0,48300,16,H,8,13,99,5,5,11,9,,,,,,,,,,,,,,,,,,,,,,D,1,7000,64190,64459,1,1,54290,54467,Pyrénées-Atlantiques,64,75,V,P,13,0.5,6,E,3,C,16/09/2024
"	
Groupe Vilavi",555 €,9350,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/12/1983,40,Concubin(e) / vie maritale,Etudiant,11/2010,Oui,03/06/1983,12/2022,Oui,2013,2000,non,02/2015,,12/2005,BM59158,BMW,SERIE 3,CARB,BER,21,M2,0,48300,16,H,8,13,99,5,5,11,9,,,,,,,,,,,,,,,,,,,,,,D,1,7000,64190,64459,1,1,54290,54467,Pyrénées-Atlantiques,64,75,V,P,13,0.5,6,E,3,C,16/09/2024
"	
Groupe Vilavi",594 €,9350,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/12/1983,40,Concubin(e) / vie maritale,Etudiant,11/2010,Oui,03/06/1983,12/2022,Oui,2013,2000,non,02/2015,,12/2005,BM59158,BMW,SERIE 3,CARB,BER,21,M2,0,48300,16,H,8,13,99,5,5,11,9,,,,,,,,,,,,,,,,,,,,,,D,1,7000,64190,64459,1,1,54290,54467,Pyrénées-Atlantiques,64,75,V,P,13,0.5,6,E,3,C,16/09/2024
"	
Groupe Allianz",625 €,9350,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/12/1983,40,Concubin(e) / vie maritale,Etudiant,11/2010,Oui,03/06/1983,12/2022,Oui,2013,2000,non,02/2015,,12/2005,BM59158,BMW,SERIE 3,CARB,BER,21,M2,0,48300,16,H,8,13,99,5,5,11,9,,,,,,,,,,,,,,,,,,,,,,D,1,7000,64190,64459,1,1,54290,54467,Pyrénées-Atlantiques,64,75,V,P,13,0.5,6,E,3,C,16/09/2024
"	
GMF",646 €,9350,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/12/1983,40,Concubin(e) / vie maritale,Etudiant,11/2010,Oui,03/06/1983,12/2022,Oui,2013,2000,non,02/2015,,12/2005,BM59158,BMW,SERIE 3,CARB,BER,21,M2,0,48300,16,H,8,13,99,5,5,11,9,,,,,,,,,,,,,,,,,,,,,,D,1,7000,64190,64459,1,1,54290,54467,Pyrénées-Atlantiques,64,75,V,P,13,0.5,6,E,3,C,16/09/2024
"	
AMV",772 €,9350,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,21/12/1983,40,Concubin(e) / vie maritale,Etudiant,11/2010,Oui,03/06/1983,12/2022,Oui,2013,2000,non,02/2015,,12/2005,BM59158,BMW,SERIE 3,CARB,BER,21,M2,0,48300,16,H,8,13,99,5,5,11,9,,,,,,,,,,,,,,,,,,,,,,D,1,7000,64190,64459,1,1,54290,54467,Pyrénées-Atlantiques,64,75,V,P,13,0.5,6,E,3,C,16/09/2024
"	
MMA",322 €,3319,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/04/1963,61,Séparé(e),Salarié Cadre,01/1987,Non,,,Oui,2021,2012,2012,07/2024,,03/2024,MN02530,MINI,MINI CLUBMAN,CARB,BRK,5,B2,0,34500,11,F,5,11,99,7,5,8,3,,,,,,,,,,,,,,,,,,,,,,C,3,25000,27150,27153,2,2,45190,45028,Eure,27,28,G,P,37,120,0,A,82,C,16/09/2024
"	
MAAF Assurances",327 €,3319,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/04/1963,61,Séparé(e),Salarié Cadre,01/1987,Non,,,Oui,2021,2012,2012,07/2024,,03/2024,MN02530,MINI,MINI CLUBMAN,CARB,BRK,5,B2,0,34500,11,F,5,11,99,7,5,8,3,,,,,,,,,,,,,,,,,,,,,,C,3,25000,27150,27153,2,2,45190,45028,Eure,27,28,G,P,37,120,0,A,82,C,16/09/2024
"	
Active Assurances",345 €,3319,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/04/1963,61,Séparé(e),Salarié Cadre,01/1987,Non,,,Oui,2021,2012,2012,07/2024,,03/2024,MN02530,MINI,MINI CLUBMAN,CARB,BRK,5,B2,0,34500,11,F,5,11,99,7,5,8,3,,,,,,,,,,,,,,,,,,,,,,C,3,25000,27150,27153,2,2,45190,45028,Eure,27,28,G,P,37,120,0,A,82,C,16/09/2024
"	
GMF",388 €,3319,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/04/1963,61,Séparé(e),Salarié Cadre,01/1987,Non,,,Oui,2021,2012,2012,07/2024,,03/2024,MN02530,MINI,MINI CLUBMAN,CARB,BRK,5,B2,0,34500,11,F,5,11,99,7,5,8,3,,,,,,,,,,,,,,,,,,,,,,C,3,25000,27150,27153,2,2,45190,45028,Eure,27,28,G,P,37,120,0,A,82,C,16/09/2024
"	
Groupe Vilavi",404 €,3319,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/04/1963,61,Séparé(e),Salarié Cadre,01/1987,Non,,,Oui,2021,2012,2012,07/2024,,03/2024,MN02530,MINI,MINI CLUBMAN,CARB,BRK,5,B2,0,34500,11,F,5,11,99,7,5,8,3,,,,,,,,,,,,,,,,,,,,,,C,3,25000,27150,27153,2,2,45190,45028,Eure,27,28,G,P,37,120,0,A,82,C,16/09/2024
"	
Groupe Vilavi",445 €,3319,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/04/1963,61,Séparé(e),Salarié Cadre,01/1987,Non,,,Oui,2021,2012,2012,07/2024,,03/2024,MN02530,MINI,MINI CLUBMAN,CARB,BRK,5,B2,0,34500,11,F,5,11,99,7,5,8,3,,,,,,,,,,,,,,,,,,,,,,C,3,25000,27150,27153,2,2,45190,45028,Eure,27,28,G,P,37,120,0,A,82,C,16/09/2024
"	
Groupe Allianz",460 €,3319,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/04/1963,61,Séparé(e),Salarié Cadre,01/1987,Non,,,Oui,2021,2012,2012,07/2024,,03/2024,MN02530,MINI,MINI CLUBMAN,CARB,BRK,5,B2,0,34500,11,F,5,11,99,7,5,8,3,,,,,,,,,,,,,,,,,,,,,,C,3,25000,27150,27153,2,2,45190,45028,Eure,27,28,G,P,37,120,0,A,82,C,16/09/2024
"	
Groupe AXA",493 €,3319,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/04/1963,61,Séparé(e),Salarié Cadre,01/1987,Non,,,Oui,2021,2012,2012,07/2024,,03/2024,MN02530,MINI,MINI CLUBMAN,CARB,BRK,5,B2,0,34500,11,F,5,11,99,7,5,8,3,,,,,,,,,,,,,,,,,,,,,,C,3,25000,27150,27153,2,2,45190,45028,Eure,27,28,G,P,37,120,0,A,82,C,16/09/2024
"	
Groupe Admiral",499 €,3319,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,13/04/1963,61,Séparé(e),Salarié Cadre,01/1987,Non,,,Oui,2021,2012,2012,07/2024,,03/2024,MN02530,MINI,MINI CLUBMAN,CARB,BRK,5,B2,0,34500,11,F,5,11,99,7,5,8,3,,,,,,,,,,,,,,,,,,,,,,C,3,25000,27150,27153,2,2,45190,45028,Eure,27,28,G,P,37,120,0,A,82,C,16/09/2024
"	
MAAF Assurances",309 €,1610,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Un homme,19/11/1947,76,Concubin(e) / vie maritale,Forain,01/2006,Non,06/06/1985,05/2016,Non,non,non,non,N/A,19/11/2025,11/2005,AU15549,AUDI,A6,CARB,BRK,17,H1,0,48740,16,J,8,12,99,5,4,11,6,,,,,,,,,,,,,,,,,,,,,,C,3,20000,60170,60043,2,1,54310,54263,Oise,60,32,P,S,18,50,0,A,75,A,16/09/2024
"	
Groupe Vilavi",463 €,1610,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Un homme,19/11/1947,76,Concubin(e) / vie maritale,Forain,01/2006,Non,06/06/1985,05/2016,Non,non,non,non,N/A,19/11/2025,11/2005,AU15549,AUDI,A6,CARB,BRK,17,H1,0,48740,16,J,8,12,99,5,4,11,6,,,,,,,,,,,,,,,,,,,,,,C,3,20000,60170,60043,2,1,54310,54263,Oise,60,32,P,S,18,50,0,A,75,A,16/09/2024
"	
Groupe Vilavi",502 €,1610,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Un homme,19/11/1947,76,Concubin(e) / vie maritale,Forain,01/2006,Non,06/06/1985,05/2016,Non,non,non,non,N/A,19/11/2025,11/2005,AU15549,AUDI,A6,CARB,BRK,17,H1,0,48740,16,J,8,12,99,5,4,11,6,,,,,,,,,,,,,,,,,,,,,,C,3,20000,60170,60043,2,1,54310,54263,Oise,60,32,P,S,18,50,0,A,75,A,16/09/2024
"	
Groupe AXA",622 €,2027,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,02/04/1945,79,Célibataire,Retraité,12/2015,Non,,,Non,non,non,non,12/2017,,12/2005,CI36266,CITROEN,JUMPER,DIES,FGN,9,U2,0,24339,14,C,11,9,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59890,59482,2,1,57590,57486,Nord,59,32,C,P,8,0.64,6,A,76,E,16/09/2024
"	
MAAF Assurances",658 €,2027,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,02/04/1945,79,Célibataire,Retraité,12/2015,Non,,,Non,non,non,non,12/2017,,12/2005,CI36266,CITROEN,JUMPER,DIES,FGN,9,U2,0,24339,14,C,11,9,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59890,59482,2,1,57590,57486,Nord,59,32,C,P,8,0.64,6,A,76,E,16/09/2024
"	
GMF",781 €,2027,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,02/04/1945,79,Célibataire,Retraité,12/2015,Non,,,Non,non,non,non,12/2017,,12/2005,CI36266,CITROEN,JUMPER,DIES,FGN,9,U2,0,24339,14,C,11,9,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59890,59482,2,1,57590,57486,Nord,59,32,C,P,8,0.64,6,A,76,E,16/09/2024
"	
MMA",801 €,2027,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,02/04/1945,79,Célibataire,Retraité,12/2015,Non,,,Non,non,non,non,12/2017,,12/2005,CI36266,CITROEN,JUMPER,DIES,FGN,9,U2,0,24339,14,C,11,9,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59890,59482,2,1,57590,57486,Nord,59,32,C,P,8,0.64,6,A,76,E,16/09/2024
"	
Groupe Admiral",1 051 €,2027,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,02/04/1945,79,Célibataire,Retraité,12/2015,Non,,,Non,non,non,non,12/2017,,12/2005,CI36266,CITROEN,JUMPER,DIES,FGN,9,U2,0,24339,14,C,11,9,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59890,59482,2,1,57590,57486,Nord,59,32,C,P,8,0.64,6,A,76,E,16/09/2024
"	
Active Assurances",1 091 €,2027,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,02/04/1945,79,Célibataire,Retraité,12/2015,Non,,,Non,non,non,non,12/2017,,12/2005,CI36266,CITROEN,JUMPER,DIES,FGN,9,U2,0,24339,14,C,11,9,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59890,59482,2,1,57590,57486,Nord,59,32,C,P,8,0.64,6,A,76,E,16/09/2024
"	
Groupe Allianz",1 411 €,2027,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,02/04/1945,79,Célibataire,Retraité,12/2015,Non,,,Non,non,non,non,12/2017,,12/2005,CI36266,CITROEN,JUMPER,DIES,FGN,9,U2,0,24339,14,C,11,9,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59890,59482,2,1,57590,57486,Nord,59,32,C,P,8,0.64,6,A,76,E,16/09/2024
"	
Groupe Vilavi",1 807 €,2027,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,02/04/1945,79,Célibataire,Retraité,12/2015,Non,,,Non,non,non,non,12/2017,,12/2005,CI36266,CITROEN,JUMPER,DIES,FGN,9,U2,0,24339,14,C,11,9,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59890,59482,2,1,57590,57486,Nord,59,32,C,P,8,0.64,6,A,76,E,16/09/2024
"	
Groupe Vilavi",1 846 €,2027,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,02/04/1945,79,Célibataire,Retraité,12/2015,Non,,,Non,non,non,non,12/2017,,12/2005,CI36266,CITROEN,JUMPER,DIES,FGN,9,U2,0,24339,14,C,11,9,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59890,59482,2,1,57590,57486,Nord,59,32,C,P,8,0.64,6,A,76,E,16/09/2024
"	
Abeille Assurances",338 €,8545,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,30/03/1965,59,Marié(e),Profession libérale,04/2005,Non,21/04/1994,04/2016,Non,non,non,non,09/2013,,12/2005,CI49002,CITROEN,C6,CARB,BER,15,H2,0,44800,14,H,7,13,99,4,5,10,6,,,,,,,,,,,,,,,,,,,,,,T,1,10000,32450,32198,1,1,28330,28078,Gers,32,76,C,S,19,60,6,A,70,E,16/09/2024
"	
Groupe Admiral",488 €,8545,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,30/03/1965,59,Marié(e),Profession libérale,04/2005,Non,21/04/1994,04/2016,Non,non,non,non,09/2013,,12/2005,CI49002,CITROEN,C6,CARB,BER,15,H2,0,44800,14,H,7,13,99,4,5,10,6,,,,,,,,,,,,,,,,,,,,,,T,1,10000,32450,32198,1,1,28330,28078,Gers,32,76,C,S,19,60,6,A,70,E,16/09/2024
"	
MAAF Assurances",526 €,8545,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,30/03/1965,59,Marié(e),Profession libérale,04/2005,Non,21/04/1994,04/2016,Non,non,non,non,09/2013,,12/2005,CI49002,CITROEN,C6,CARB,BER,15,H2,0,44800,14,H,7,13,99,4,5,10,6,,,,,,,,,,,,,,,,,,,,,,T,1,10000,32450,32198,1,1,28330,28078,Gers,32,76,C,S,19,60,6,A,70,E,16/09/2024
"	
Groupe AXA",775 €,8545,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,30/03/1965,59,Marié(e),Profession libérale,04/2005,Non,21/04/1994,04/2016,Non,non,non,non,09/2013,,12/2005,CI49002,CITROEN,C6,CARB,BER,15,H2,0,44800,14,H,7,13,99,4,5,10,6,,,,,,,,,,,,,,,,,,,,,,T,1,10000,32450,32198,1,1,28330,28078,Gers,32,76,C,S,19,60,6,A,70,E,16/09/2024
"	
Groupe Allianz",796 €,8545,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,30/03/1965,59,Marié(e),Profession libérale,04/2005,Non,21/04/1994,04/2016,Non,non,non,non,09/2013,,12/2005,CI49002,CITROEN,C6,CARB,BER,15,H2,0,44800,14,H,7,13,99,4,5,10,6,,,,,,,,,,,,,,,,,,,,,,T,1,10000,32450,32198,1,1,28330,28078,Gers,32,76,C,S,19,60,6,A,70,E,16/09/2024
"	
GMF",852 €,8545,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,30/03/1965,59,Marié(e),Profession libérale,04/2005,Non,21/04/1994,04/2016,Non,non,non,non,09/2013,,12/2005,CI49002,CITROEN,C6,CARB,BER,15,H2,0,44800,14,H,7,13,99,4,5,10,6,,,,,,,,,,,,,,,,,,,,,,T,1,10000,32450,32198,1,1,28330,28078,Gers,32,76,C,S,19,60,6,A,70,E,16/09/2024
"	
Groupe Vilavi",876 €,8545,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,30/03/1965,59,Marié(e),Profession libérale,04/2005,Non,21/04/1994,04/2016,Non,non,non,non,09/2013,,12/2005,CI49002,CITROEN,C6,CARB,BER,15,H2,0,44800,14,H,7,13,99,4,5,10,6,,,,,,,,,,,,,,,,,,,,,,T,1,10000,32450,32198,1,1,28330,28078,Gers,32,76,C,S,19,60,6,A,70,E,16/09/2024
"	
Groupe Vilavi",915 €,8545,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,30/03/1965,59,Marié(e),Profession libérale,04/2005,Non,21/04/1994,04/2016,Non,non,non,non,09/2013,,12/2005,CI49002,CITROEN,C6,CARB,BER,15,H2,0,44800,14,H,7,13,99,4,5,10,6,,,,,,,,,,,,,,,,,,,,,,T,1,10000,32450,32198,1,1,28330,28078,Gers,32,76,C,S,19,60,6,A,70,E,16/09/2024
"	
Groupe Admiral",1 394 €,4528,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,22/06/2006,18,Marié(e),VRP,07/2024,Non,12/05/1945,,Non,non,non,non,10/2015,,08/2005,RE50146,RENAULT,TWINGO,CARB,BER,4,B1,0,11150,8,1,3,6,99,4,7,4,10,,,,,,,,,,,,,,,,,,,,,,D,1,7000,39110,39436,1,2,31560,31100,Jura,39,27,C,S,0,1,6,E,8,E,16/09/2024
"	
Assurpeople.com",2 060 €,4528,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,22/06/2006,18,Marié(e),VRP,07/2024,Non,12/05/1945,,Non,non,non,non,10/2015,,08/2005,RE50146,RENAULT,TWINGO,CARB,BER,4,B1,0,11150,8,1,3,6,99,4,7,4,10,,,,,,,,,,,,,,,,,,,,,,D,1,7000,39110,39436,1,2,31560,31100,Jura,39,27,C,S,0,1,6,E,8,E,16/09/2024
"	
GMF",2 712 €,4528,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,22/06/2006,18,Marié(e),VRP,07/2024,Non,12/05/1945,,Non,non,non,non,10/2015,,08/2005,RE50146,RENAULT,TWINGO,CARB,BER,4,B1,0,11150,8,1,3,6,99,4,7,4,10,,,,,,,,,,,,,,,,,,,,,,D,1,7000,39110,39436,1,2,31560,31100,Jura,39,27,C,S,0,1,6,E,8,E,16/09/2024
"	
GMF",656 €,2555,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/12/1971,52,Célibataire,Fonctionnaire territorial,03/2019,Non,,,Oui,2020,2020,2018,11/2020,,11/2018,CI71089,CITROEN,BERLINGO III,CARB,FTE,6,M1,1,28020,14,D,5,10,99,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,T,2,20000,30190,30053,2,1,29410,29034,Gard,30,76,P,S,5,0.76,3,E,49,A,16/09/2024
"	
MAAF Assurances",750 €,2555,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/12/1971,52,Célibataire,Fonctionnaire territorial,03/2019,Non,,,Oui,2020,2020,2018,11/2020,,11/2018,CI71089,CITROEN,BERLINGO III,CARB,FTE,6,M1,1,28020,14,D,5,10,99,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,T,2,20000,30190,30053,2,1,29410,29034,Gard,30,76,P,S,5,0.76,3,E,49,A,16/09/2024
"	
MMA",751 €,2555,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/12/1971,52,Célibataire,Fonctionnaire territorial,03/2019,Non,,,Oui,2020,2020,2018,11/2020,,11/2018,CI71089,CITROEN,BERLINGO III,CARB,FTE,6,M1,1,28020,14,D,5,10,99,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,T,2,20000,30190,30053,2,1,29410,29034,Gard,30,76,P,S,5,0.76,3,E,49,A,16/09/2024
"	
Groupe Allianz",834 €,2555,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/12/1971,52,Célibataire,Fonctionnaire territorial,03/2019,Non,,,Oui,2020,2020,2018,11/2020,,11/2018,CI71089,CITROEN,BERLINGO III,CARB,FTE,6,M1,1,28020,14,D,5,10,99,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,T,2,20000,30190,30053,2,1,29410,29034,Gard,30,76,P,S,5,0.76,3,E,49,A,16/09/2024
"	
Groupe Admiral",916 €,2555,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/12/1971,52,Célibataire,Fonctionnaire territorial,03/2019,Non,,,Oui,2020,2020,2018,11/2020,,11/2018,CI71089,CITROEN,BERLINGO III,CARB,FTE,6,M1,1,28020,14,D,5,10,99,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,T,2,20000,30190,30053,2,1,29410,29034,Gard,30,76,P,S,5,0.76,3,E,49,A,16/09/2024
"	
Active Assurances",992 €,2555,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/12/1971,52,Célibataire,Fonctionnaire territorial,03/2019,Non,,,Oui,2020,2020,2018,11/2020,,11/2018,CI71089,CITROEN,BERLINGO III,CARB,FTE,6,M1,1,28020,14,D,5,10,99,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,T,2,20000,30190,30053,2,1,29410,29034,Gard,30,76,P,S,5,0.76,3,E,49,A,16/09/2024
"	
Groupe Vilavi",1 033 €,2555,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/12/1971,52,Célibataire,Fonctionnaire territorial,03/2019,Non,,,Oui,2020,2020,2018,11/2020,,11/2018,CI71089,CITROEN,BERLINGO III,CARB,FTE,6,M1,1,28020,14,D,5,10,99,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,T,2,20000,30190,30053,2,1,29410,29034,Gard,30,76,P,S,5,0.76,3,E,49,A,16/09/2024
"	
Groupe Vilavi",1 058 €,2555,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/12/1971,52,Célibataire,Fonctionnaire territorial,03/2019,Non,,,Oui,2020,2020,2018,11/2020,,11/2018,CI71089,CITROEN,BERLINGO III,CARB,FTE,6,M1,1,28020,14,D,5,10,99,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,T,2,20000,30190,30053,2,1,29410,29034,Gard,30,76,P,S,5,0.76,3,E,49,A,16/09/2024
